typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
A,20170101,2017,52,2017,757,CHE,Switzerland,X,Export,0,W00,World,0,W00,World,H5,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C03,Outright exportation,0,0,TOTAL MOT,8,kg,1060.0,False,8,kg,1060.0,False,1060.0,False,0.0,False,0.0,14724.828,14724.828,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,DX,Domestic Export,0,W00,World,0,W00,World,H5,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C03,Outright exportation,0,3200,Road,8,kg,1060.0,False,8,kg,1060.0,False,1060.0,False,0.0,False,0.0,14724.828,14724.828,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,X,Export,0,W00,World,0,W00,World,H5,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C03,Outright exportation,0,3200,Road,8,kg,1060.0,False,8,kg,1060.0,False,1060.0,False,0.0,False,0.0,14724.828,14724.828,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,FM,Foreign Import,0,W00,World,0,W00,World,H5,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C20,CPC N.E.S.,0,0,TOTAL MOT,8,kg,6558.0,False,8,kg,6558.0,False,6558.0,False,0.0,False,91623.68,0.0,91623.68,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H5,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C20,CPC N.E.S.,0,0,TOTAL MOT,8,kg,6558.0,False,8,kg,6558.0,False,6558.0,False,0.0,False,91623.68,0.0,91623.68,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,FM,Foreign Import,0,W00,World,0,W00,World,H5,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C20,CPC N.E.S.,0,3200,Road,8,kg,6558.0,False,8,kg,6558.0,False,6558.0,False,0.0,False,91623.68,0.0,91623.68,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H5,HS,True,81020,"Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",6,True,C20,CPC N.E.S.,0,3200,Road,8,kg,6558.0,False,8,kg,6558.0,False,6558.0,False,0.0,False,91623.68,0.0,91623.68,0,False,True,
A,20170101,2017,52,2017,748,SWZ,Eswatini,M,Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,963.094,False,8,kg,963.094,False,963.094,False,0.0,False,9780.502,,9780.502,0,False,True,
A,20170101,2017,52,2017,752,SWE,Sweden,M,Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2465086.318,True,-1,,0.0,False,2465086.318,True,0.0,False,15647361.188,0.0,15647361.188,6,False,True,
A,20170101,2017,52,2017,752,SWE,Sweden,X,Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4861978.052,True,-1,,0.0,False,4861978.052,True,0.0,False,0.0,12203010.917,12203010.917,6,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,DX,Domestic Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40876.0,False,8,kg,40876.0,False,40876.0,False,0.0,False,0.0,358311.597,358311.597,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,FM,Foreign Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5149348.0,False,8,kg,5149348.0,False,5149348.0,False,0.0,False,47805654.612,0.0,47805654.612,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5149348.0,False,8,kg,5149348.0,False,5149348.0,False,0.0,False,47805654.612,0.0,47805654.612,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,X,Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40876.0,False,8,kg,40876.0,False,40876.0,False,0.0,False,0.0,358311.597,358311.597,0,False,True,
A,20170101,2017,52,2017,762,TJK,Tajikistan,X,Export,0,W00,World,0,W00,World,H4,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,500.0,False,8,kg,500.0,False,500.0,False,0.0,False,0.0,500.0,500.0,0,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,DX,Domestic Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,155206.0,False,8,kg,155206.0,False,155206.0,False,,False,,706050.54,706050.54,0,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,FM,Foreign Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,409721.728,True,-1,,0.0,False,409721.728,True,,False,3220132.01,,3220132.01,0,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,M,Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,409721.728,True,-1,,0.0,False,409721.728,True,,False,3220132.01,,3220132.01,0,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,X,Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,155206.0,False,8,kg,155206.0,False,155206.0,False,,False,,706050.54,706050.54,0,False,True,
A,20170101,2017,52,2017,780,TTO,Trinidad and Tobago,M,Import,0,W00,World,0,W00,World,H4,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,89489.0,False,8,kg,89489.0,False,89489.0,False,0.0,False,158002.559,0.0,158002.559,0,False,True,
A,20170101,2017,52,2017,784,ARE,United Arab Emirates,M,Import,0,W00,World,0,W00,World,H4,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,886074.0,False,8,kg,886074.0,False,886074.0,False,0.0,False,7442457.239,0.0,7442457.239,0,False,True,
A,20170101,2017,52,2017,784,ARE,United Arab Emirates,RX,Re-export,0,W00,World,0,W00,World,H4,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,56023.0,False,8,kg,56023.0,False,56023.0,False,0.0,False,0.0,91367.979,91367.979,0,False,True,
A,20170101,2017,52,2017,784,ARE,United Arab Emirates,X,Export,0,W00,World,0,W00,World,H4,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,56023.0,False,8,kg,56023.0,False,56023.0,False,0.0,False,0.0,91367.979,91367.979,0,False,True,
A,20170101,2017,52,2017,788,TUN,Tunisia,X,Export,0,W00,World,0,W00,World,H4,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19870.0,False,8,kg,19870.0,False,19870.0,False,,False,,14508.152,14508.152,0,False,True,
A,20170101,2017,52,2017,752,SWE,Sweden,M,Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,1000,Air,8,kg,332.334,True,-1,,0.0,False,332.334,True,0.0,False,2109.52,0.0,2109.52,6,False,True,
A,20170101,2017,52,2017,752,SWE,Sweden,X,Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,1000,Air,8,kg,326.925,True,-1,,0.0,False,326.925,True,0.0,False,0.0,820.544,820.544,6,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,DX,Domestic Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,1000,Air,8,kg,2.0,False,8,kg,2.0,False,2.0,False,0.0,False,0.0,10.156,10.156,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,FM,Foreign Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,1000,Air,8,kg,41904.0,False,8,kg,41904.0,False,41904.0,False,0.0,False,474884.181,0.0,474884.181,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,1000,Air,8,kg,41904.0,False,8,kg,41904.0,False,41904.0,False,0.0,False,474884.181,0.0,474884.181,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,X,Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,1000,Air,8,kg,2.0,False,8,kg,2.0,False,2.0,False,0.0,False,0.0,10.156,10.156,0,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,DX,Domestic Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,1000,Air,8,kg,30649.0,False,8,kg,30649.0,False,30649.0,False,,False,,93197.68,93197.68,0,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,FM,Foreign Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,1000,Air,8,kg,187101.728,True,-1,,0.0,False,187101.728,True,,False,2242449.04,,2242449.04,0,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,M,Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,1000,Air,8,kg,187101.728,True,-1,,0.0,False,187101.728,True,,False,2242449.04,,2242449.04,0,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,X,Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,1000,Air,8,kg,30649.0,False,8,kg,30649.0,False,30649.0,False,,False,,93197.68,93197.68,0,False,True,
A,20170101,2017,52,2017,780,TTO,Trinidad and Tobago,M,Import,0,W00,World,0,W00,World,H4,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,1000,Air,8,kg,51.0,False,8,kg,51.0,False,51.0,False,0.0,False,365.07,0.0,365.07,0,False,True,
A,20170101,2017,52,2017,752,SWE,Sweden,X,Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,2100,Sea,8,kg,578829.69,True,-1,,0.0,False,578829.69,True,0.0,False,0.0,1860524.57,1860524.57,6,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,DX,Domestic Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,2100,Sea,8,kg,124097.0,False,8,kg,124097.0,False,124097.0,False,,False,,611821.48,611821.48,0,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,FM,Foreign Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,2100,Sea,8,kg,222620.0,False,8,kg,222620.0,False,222620.0,False,,False,977682.97,,977682.97,0,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,M,Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,2100,Sea,8,kg,222620.0,False,8,kg,222620.0,False,222620.0,False,,False,977682.97,,977682.97,0,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,X,Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,2100,Sea,8,kg,124097.0,False,8,kg,124097.0,False,124097.0,False,,False,,611821.48,611821.48,0,False,True,
A,20170101,2017,52,2017,780,TTO,Trinidad and Tobago,M,Import,0,W00,World,0,W00,World,H4,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,2100,Sea,8,kg,89438.0,False,8,kg,89438.0,False,89438.0,False,0.0,False,157637.489,0.0,157637.489,0,False,True,
A,20170101,2017,52,2017,748,SWZ,Eswatini,M,Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,963.094,False,8,kg,963.094,False,963.094,False,0.0,False,9780.502,,9780.502,0,False,True,
A,20170101,2017,52,2017,752,SWE,Sweden,M,Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,12000.0,False,8,kg,12000.0,False,12000.0,False,0.0,False,53558.357,0.0,53558.357,0,False,True,
A,20170101,2017,52,2017,752,SWE,Sweden,X,Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,289000.0,False,8,kg,289000.0,False,289000.0,False,0.0,False,0.0,1305719.706,1305719.706,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,DX,Domestic Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,40874.0,False,8,kg,40874.0,False,40874.0,False,0.0,False,0.0,358301.44,358301.44,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,FM,Foreign Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,5107444.0,False,8,kg,5107444.0,False,5107444.0,False,0.0,False,47330770.431,0.0,47330770.431,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,5107444.0,False,8,kg,5107444.0,False,5107444.0,False,0.0,False,47330770.431,0.0,47330770.431,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,X,Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,40874.0,False,8,kg,40874.0,False,40874.0,False,0.0,False,0.0,358301.44,358301.44,0,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,DX,Domestic Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,460.0,False,8,kg,460.0,False,460.0,False,,False,,1031.38,1031.38,0,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,X,Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,3200,Road,8,kg,460.0,False,8,kg,460.0,False,460.0,False,,False,,1031.38,1031.38,0,False,True,
A,20170101,2017,52,2017,752,SWE,Sweden,M,Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,9900,Other,8,kg,2452753.984,True,-1,,0.0,False,2452753.984,True,0.0,False,15591693.311,0.0,15591693.311,6,False,True,
A,20170101,2017,52,2017,752,SWE,Sweden,X,Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C00,TOTAL CPC,0,9900,Other,8,kg,3993821.438,True,-1,,0.0,False,3993821.438,True,0.0,False,0.0,9035946.097,9035946.097,6,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,FM,Foreign Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C01,Clearance for home use,0,0,TOTAL MOT,8,kg,5149348.0,False,8,kg,5149348.0,False,5149348.0,False,0.0,False,47805654.612,0.0,47805654.612,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C01,Clearance for home use,0,0,TOTAL MOT,8,kg,5149348.0,False,8,kg,5149348.0,False,5149348.0,False,0.0,False,47805654.612,0.0,47805654.612,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,FM,Foreign Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C01,Clearance for home use,0,1000,Air,8,kg,41904.0,False,8,kg,41904.0,False,41904.0,False,0.0,False,474884.181,0.0,474884.181,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C01,Clearance for home use,0,1000,Air,8,kg,41904.0,False,8,kg,41904.0,False,41904.0,False,0.0,False,474884.181,0.0,474884.181,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,FM,Foreign Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C01,Clearance for home use,0,3200,Road,8,kg,5107444.0,False,8,kg,5107444.0,False,5107444.0,False,0.0,False,47330770.431,0.0,47330770.431,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C01,Clearance for home use,0,3200,Road,8,kg,5107444.0,False,8,kg,5107444.0,False,5107444.0,False,0.0,False,47330770.431,0.0,47330770.431,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,DX,Domestic Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C03,Outright exportation,0,0,TOTAL MOT,8,kg,40876.0,False,8,kg,40876.0,False,40876.0,False,0.0,False,0.0,358311.597,358311.597,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,X,Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C03,Outright exportation,0,0,TOTAL MOT,8,kg,40876.0,False,8,kg,40876.0,False,40876.0,False,0.0,False,0.0,358311.597,358311.597,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,DX,Domestic Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C03,Outright exportation,0,1000,Air,8,kg,2.0,False,8,kg,2.0,False,2.0,False,0.0,False,0.0,10.156,10.156,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,X,Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C03,Outright exportation,0,1000,Air,8,kg,2.0,False,8,kg,2.0,False,2.0,False,0.0,False,0.0,10.156,10.156,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,DX,Domestic Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C03,Outright exportation,0,3200,Road,8,kg,40874.0,False,8,kg,40874.0,False,40874.0,False,0.0,False,0.0,358301.44,358301.44,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,X,Export,0,W00,World,0,W00,World,H5,HS,True,81040,"Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",6,True,C03,Outright exportation,0,3200,Road,8,kg,40874.0,False,8,kg,40874.0,False,40874.0,False,0.0,False,0.0,358301.44,358301.44,0,False,True,
A,20170101,2017,52,2017,729,SDN,Sudan,M,Import,0,W00,World,0,W00,World,H5,HS,True,81050,"Fruit, edible; kiwifruit, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38479.96,True,-1,,0.0,False,38479.96,True,,False,59899.0,,59899.0,0,False,True,
A,20170101,2017,52,2017,740,SUR,Suriname,M,Import,0,W00,World,0,W00,World,H3,HS,True,81050,"Fruit, edible; kiwifruit,  fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8691.0,False,8,kg,8691.0,False,8691.0,False,8718.0,False,11176.69,0.0,11176.69,0,False,True,
A,20170101,2017,52,2017,748,SWZ,Eswatini,M,Import,0,W00,World,0,W00,World,H5,HS,True,81050,"Fruit, edible; kiwifruit, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22080.13,False,8,kg,22080.13,False,22080.13,False,0.0,False,39690.358,,39690.358,0,False,True,
A,20170101,2017,52,2017,752,SWE,Sweden,M,Import,0,W00,World,0,W00,World,H5,HS,True,81050,"Fruit, edible; kiwifruit, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9325000.0,False,8,kg,9325000.0,False,9325000.0,False,0.0,False,18036743.654,0.0,18036743.654,0,False,True,
A,20170101,2017,52,2017,752,SWE,Sweden,X,Export,0,W00,World,0,W00,World,H5,HS,True,81050,"Fruit, edible; kiwifruit, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29192.698,True,-1,,0.0,False,29192.698,True,0.0,False,0.0,60251.363,60251.363,6,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,DX,Domestic Export,0,W00,World,0,W00,World,H5,HS,True,81050,"Fruit, edible; kiwifruit, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19286.0,False,8,kg,19286.0,False,19286.0,False,0.0,False,0.0,38264.443,38264.443,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,FM,Foreign Import,0,W00,World,0,W00,World,H5,HS,True,81050,"Fruit, edible; kiwifruit, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11685135.0,False,8,kg,11685135.0,False,11685135.0,False,0.0,False,30742140.822,0.0,30742140.822,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H5,HS,True,81050,"Fruit, edible; kiwifruit, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11685135.0,False,8,kg,11685135.0,False,11685135.0,False,0.0,False,30742140.822,0.0,30742140.822,0,False,True,
A,20170101,2017,52,2017,757,CHE,Switzerland,X,Export,0,W00,World,0,W00,World,H5,HS,True,81050,"Fruit, edible; kiwifruit, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19286.0,False,8,kg,19286.0,False,19286.0,False,0.0,False,0.0,38264.443,38264.443,0,False,True,
A,20170101,2017,52,2017,762,TJK,Tajikistan,M,Import,0,W00,World,0,W00,World,H4,HS,True,81050,"Fruit, edible; kiwifruit, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,182735.0,False,8,kg,182735.0,False,182735.0,False,0.0,False,255904.0,0.0,255904.0,0,False,True,
A,20170101,2017,52,2017,762,TJK,Tajikistan,X,Export,0,W00,World,0,W00,World,H4,HS,True,81050,"Fruit, edible; kiwifruit, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15945.0,False,8,kg,15945.0,False,15945.0,False,0.0,False,0.0,32283.0,32283.0,0,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,DX,Domestic Export,0,W00,World,0,W00,World,H5,HS,True,81050,"Fruit, edible; kiwifruit, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32337.0,False,8,kg,32337.0,False,32337.0,False,,False,,49384.63,49384.63,0,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,FM,Foreign Import,0,W00,World,0,W00,World,H5,HS,True,81050,"Fruit, edible; kiwifruit, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3968556.0,False,8,kg,3968556.0,False,3968556.0,False,,False,8330019.46,,8330019.46,0,False,True,
A,20170101,2017,52,2017,764,THA,Thailand,M,Import,0,W00,World,0,W00,World,H5,HS,True,81050,"Fruit, edible; kiwifruit, fresh",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3968556.0,False,8,kg,3968556.0,False,3968556.0,False,,False,8330019.46,,8330019.46,0,False,True,
